player_id,name,pos,gp,pts,ppg,pts_above_avg,pts_above_repl,WAA,WAR
00-0029608,Eugene Hilton,WR,12,130.4,10.87,-82.0,7.5,-0.877,0.068
00-0033881,Evan Engram,TE,13,139.7,10.75,-75.8,6.5,-0.798,0.066
00-0035644,Noah Fant,TE,12,129.2,10.77,-70.2,6.4,-0.744,0.058
00-0033840,Timothy Hansen,WR,2,27.7,13.85,-8.4,5.5,-0.089,0.058
00-0036020,Salvon Ahmed,RB,3,32.2,10.73,-16.0,3.9,-0.173,0.052
00-0030288,Michael Burkhead,RB,10,107.6,10.76,-69.1,6.6,-0.731,0.048
00-0032385,Sterling Shepard,WR,9,97.4,10.82,-64.5,3.1,-0.672,0.047
00-0032134,Christopher Uzomah,TE,2,26.7,13.35,-11.7,4.3,-0.117,0.042
00-0034521,Allen Lazard,WR,7,80.1,11.44,-46.9,5.0,-0.496,0.04
00-0031395,Garrett Gilbert,QB,1,14.5,14.52,-8.1,3.6,-0.086,0.039
00-0026158,Joseph Flacco,QB,5,53.8,10.75,-49.9,3.0,-0.526,0.036
00-0031345,James Garoppolo,QB,6,62.3,10.39,-63.3,2.8,-0.646,0.029
00-0035592,Travis Fulgham,WR,10,103.7,10.37,-72.4,3.3,-0.766,0.029
00-0027685,Emmanuel Sanders,WR,11,117.4,10.67,-79.9,2.8,-0.841,0.026
00-0034775,Christian Kirk,WR,12,125.5,10.46,-88.1,1.0,-0.915,0.018
00-0032602,Joshua McKissic,RB,13,132.5,10.19,-100.6,-0.3,-1.033,0.018
00-0033879,O'Terrius Howard,TE,4,43.1,10.78,-28.8,0.0,-0.278,0.006
00-0033950,Wayne Gallman,RB,12,119.9,9.99,-95.0,-1.0,-0.984,0.004
00-0035662,Marquise Brown,WR,13,133.6,10.28,-97.4,0.3,-1.039,-0.005
00-0027973,Andrew Dalton,QB,8,79.6,9.95,-85.0,-2.6,-0.857,-0.005
00-0027696,Jimmy Graham,TE,13,133.7,10.28,-81.8,0.5,-0.859,-0.006
00-0033948,Jamaal Williams,RB,12,120.5,10.04,-95.5,-1.4,-1.0,-0.012
00-0036312,Jake Luton,QB,3,26.3,8.75,-34.1,-0.9,-0.375,-0.016
00-0033951,Marlon Mack,RB,1,8.6,8.6,-9.7,-2.0,-0.1,-0.021
00-0027793,Antonio Brown,WR,5,46.5,9.3,-41.2,-2.8,-0.443,-0.022
00-0031051,John Brown,WR,8,79.6,9.95,-61.9,-1.5,-0.655,-0.023
00-0034348,Courtland Sutton,WR,1,9.6,9.6,-8.1,-2.4,-0.079,-0.023
00-0030520,Michael Glennon,QB,3,31.5,10.5,-27.7,-2.6,-0.286,-0.025
00-0028002,Randall Cobb,WR,10,100.1,10.01,-78.2,-2.7,-0.831,-0.034
00-0034366,Key'vantanie Coutee,WR,5,49.3,9.86,-40.1,-4.4,-0.416,-0.042
00-0034411,Russell Gage,WR,13,131.8,10.14,-102.0,-3.7,-1.073,-0.044
00-0034578,Reggie Bonnafon,RB,2,16.7,8.35,-23.5,-4.6,-0.231,-0.045
00-0034830,Hayden Hurst,TE,13,130.0,10.0,-90.3,-4.3,-0.945,-0.049
00-0033357,Taysom Hill,TE,13,125.7,9.67,-90.0,-7.5,-0.901,-0.052
00-0036423,Albert Okwuegbunam,TE,4,34.6,8.65,-28.7,-5.0,-0.314,-0.057
00-0033536,Michael Williams,WR,12,117.3,9.77,-98.8,-7.5,-1.009,-0.058
00-0032436,Jeffrey Driskel,QB,3,30.1,10.03,-35.9,-5.6,-0.354,-0.06
00-0032434,Brandon Allen,QB,3,28.4,9.48,-30.8,-5.7,-0.323,-0.06
00-0034844,Saquon Barkley,RB,2,15.4,7.7,-22.6,-6.9,-0.219,-0.065
00-0032426,Alexander Collins,RB,2,12.2,6.1,-20.9,-6.6,-0.226,-0.066
00-0029615,Lamar Miller,RB,1,2.6,2.6,-14.9,-6.1,-0.171,-0.072
00-0034432,Kelvington Scarbrough,RB,1,3.1,3.1,-12.0,-6.4,-0.135,-0.073
00-0033958,Nathan Peterman,QB,1,1.9,1.9,-16.4,-6.8,-0.173,-0.074
00-0035639,Parris Campbell,WR,2,14.7,7.35,-21.7,-8.2,-0.21,-0.076
00-0030151,Tyler Bray,QB,1,0.7,0.72,-17.8,-6.4,-0.202,-0.076
00-0035282,Easton Stick,QB,1,-0.0,-0.04,-22.8,-7.5,-0.222,-0.077
00-0034869,Sam Darnold,QB,9,91.0,10.11,-96.3,-6.9,-0.983,-0.078
00-0035350,Preston Williams,WR,8,74.8,9.35,-68.3,-8.1,-0.707,-0.08
00-0034317,Keith Kirkwood,WR,1,2.3,2.3,-13.9,-7.2,-0.155,-0.082
00-0033658,Blake Jarwin,TE,1,2.7,2.7,-14.0,-8.0,-0.143,-0.083
00-0030525,Tavon Austin,WR,1,2.8,2.8,-14.6,-7.9,-0.153,-0.084
00-0028986,Casey Keenum,QB,1,1.8,1.84,-18.3,-7.6,-0.2,-0.086
00-0036255,Denzel Mims,WR,6,53.4,8.9,-56.0,-8.1,-0.599,-0.086
00-0034267,Jaleel Scott,WR,1,2.6,2.6,-14.8,-8.1,-0.155,-0.086
00-0035657,Damien Harris,RB,10,90.3,9.03,-82.5,-8.8,-0.882,-0.087
00-0030710,Lawrence Burton,TE,10,88.7,8.87,-73.9,-10.0,-0.771,-0.09
00-0027150,Julian Edelman,WR,6,56.2,9.37,-52.0,-7.5,-0.54,-0.091
00-0034799,Kalen Ballage,RB,8,71.6,8.95,-72.9,-10.7,-0.735,-0.091
00-0033110,Tyler Higbee,TE,12,115.0,9.58,-86.0,-6.5,-0.93,-0.095
00-0030472,Jordan Reed,TE,8,75.3,9.41,-58.0,-8.4,-0.605,-0.098
00-0022787,Matthew Schaub,QB,1,-0.4,-0.4,-18.7,-9.1,-0.196,-0.098
00-0026625,Brian Hoyer,QB,1,2.0,2.0,-19.5,-9.7,-0.193,-0.099
00-0031325,Samuel Watkins,WR,8,76.0,9.5,-69.0,-10.0,-0.705,-0.1
00-0035120,Keelan Doss,WR,1,0.0,0.0,-17.7,-9.9,-0.176,-0.101
00-0035750,Reggie Begelton,WR,1,0.0,0.0,-17.7,-9.9,-0.176,-0.101
00-0035232,Dwayne Haskins,QB,5,51.4,10.28,-55.7,-9.6,-0.562,-0.102
00-0036268,Laviska Shenault,WR,11,107.3,9.75,-91.4,-9.5,-0.953,-0.104
00-0032398,Christopher Moore,WR,1,0.0,0.0,-17.5,-9.2,-0.192,-0.104
00-0035551,Tony Brooks-James,RB,1,0.4,0.4,-18.2,-9.6,-0.191,-0.104
00-0032935,Johnny Holton,WR,1,0.0,0.0,-18.9,-10.5,-0.184,-0.105
00-0033611,Roderick Seals-Jones,TE,1,0.0,0.0,-16.7,-9.3,-0.185,-0.105
00-0036438,Stephen Sullivan,TE,1,0.0,0.0,-15.2,-9.3,-0.169,-0.105
00-0032054,Breshad Perriman,WR,9,84.0,9.33,-77.8,-11.4,-0.798,-0.107
00-0023436,Alexander Smith,QB,7,60.1,8.59,-79.7,-10.8,-0.843,-0.107
00-0033696,Sean Culkin,TE,1,0.0,0.0,-16.1,-9.9,-0.171,-0.107
00-0034406,Deon Cain,WR,1,0.0,0.0,-16.2,-9.5,-0.179,-0.108
00-0034311,Johnny Stanton,RB,1,0.0,0.0,-15.1,-9.5,-0.167,-0.108
00-0035442,Elijah Holyfield,RB,1,0.0,0.0,-15.1,-9.5,-0.167,-0.108
00-0035567,Craig Reynolds,RB,1,0.0,0.0,-18.6,-10.0,-0.195,-0.108
00-0032782,Wendell Smallwood,RB,1,0.0,0.0,-18.6,-10.0,-0.195,-0.108
00-0034339,David Quinn,WR,1,0.0,0.0,-18.0,-10.0,-0.19,-0.108
00-0036000,Adrian Killins,RB,1,0.0,0.0,-19.4,-10.7,-0.192,-0.109
00-0036183,Kristian Wilkerson,WR,1,0.0,0.0,-18.5,-10.4,-0.19,-0.109
00-0035844,Kirk Merritt,WR,1,0.0,0.0,-18.5,-10.4,-0.19,-0.109
00-0032319,Ross Travis,TE,1,0.0,0.0,-15.4,-10.4,-0.16,-0.109
00-0035868,Javon Leake,RB,1,0.0,0.0,-19.3,-10.3,-0.199,-0.11
00-0036111,Tony Brown,WR,1,0.0,0.0,-19.0,-10.9,-0.188,-0.111
00-0032945,D'haquille Williams,WR,1,0.0,0.0,-19.0,-10.9,-0.188,-0.111
00-0035602,Alex Bachman,WR,1,0.0,0.0,-19.0,-10.9,-0.188,-0.111
00-0035852,Farrod Green,TE,1,0.0,0.0,-21.6,-11.7,-0.201,-0.112
00-0036158,J.K. Dobbins,RB,12,110.7,9.22,-102.9,-11.1,-1.08,-0.113
00-0026197,Chad Henne,QB,2,6.0,3.0,-35.0,-10.1,-0.367,-0.113
00-0036308,Isaiah Coulter,WR,1,0.0,0.0,-17.4,-10.7,-0.181,-0.114
00-0035664,Darrell Henderson,RB,13,122.8,9.45,-111.2,-9.2,-1.18,-0.115
00-0034272,Marquez Valdes-Scantling,WR,13,120.2,9.25,-112.0,-13.5,-1.146,-0.126
00-0034960,Jakobi Meyers,WR,11,99.7,9.06,-98.7,-14.6,-1.003,-0.129
00-0036387,Jalen Reagor,WR,8,69.8,8.73,-72.0,-12.7,-0.768,-0.129
00-0033856,Leonard Fournette,RB,10,90.2,9.02,-87.6,-10.7,-0.935,-0.133
00-0035146,Richard McSorley,QB,2,9.3,4.65,-29.0,-12.7,-0.304,-0.134
00-0035535,Darius Slayton,WR,13,120.8,9.29,-111.7,-13.9,-1.15,-0.135
00-0035864,Kendall Hinton,WR,1,-2.8,-2.78,-20.8,-12.8,-0.216,-0.137
00-0027061,Jared Cook,TE,12,111.0,9.25,-86.6,-12.3,-0.914,-0.138
00-0030565,Eugene Smith,QB,1,0.1,0.12,-19.9,-13.2,-0.205,-0.139
00-0031288,Raymond McCarron,QB,1,0.0,0.0,-20.0,-13.3,-0.206,-0.141
00-0030061,Zachary Ertz,TE,8,71.7,8.96,-69.1,-13.1,-0.717,-0.142
00-0032977,Rashard Higgins,WR,11,99.8,9.07,-95.0,-13.6,-1.009,-0.144
00-0036145,Lawrence Cager,TE,2,6.5,3.25,-27.0,-14.2,-0.269,-0.144
00-0028118,Tyrod Taylor,QB,2,9.0,4.51,-34.8,-13.9,-0.352,-0.145
00-0034764,Michael Gallup,WR,13,122.7,9.44,-111.1,-12.8,-1.17,-0.146
00-0032951,Laquon Treadwell,WR,2,7.9,3.95,-28.2,-14.3,-0.287,-0.147
00-0026189,DeSean Jackson,WR,4,29.7,7.43,-44.7,-14.6,-0.447,-0.149
00-0033556,Tarik Cohen,RB,3,17.5,5.83,-41.3,-15.4,-0.407,-0.153
00-0031285,Devonta Freeman,RB,5,36.0,7.2,-55.9,-15.2,-0.568,-0.153
00-0034653,Deontay Burnett,WR,2,4.9,2.45,-31.7,-15.5,-0.315,-0.157
00-0032209,Timothy Yeldon,RB,3,15.2,5.07,-43.1,-16.2,-0.427,-0.162
00-0032392,Austin Hooper,TE,10,85.6,8.56,-84.1,-16.3,-0.879,-0.168
00-0030456,Giovani Bernard,RB,13,114.6,8.82,-119.4,-17.4,-1.236,-0.171
00-0032009,Adam Humphries,WR,7,57.8,8.26,-69.0,-16.7,-0.706,-0.172
00-0031045,Carlos Hyde,RB,8,66.0,8.25,-80.3,-17.7,-0.811,-0.173
00-0033275,Phillip Walker,QB,3,9.7,3.24,-46.2,-15.2,-0.516,-0.175
00-0034115,Jeffery Wilson,RB,9,79.1,8.79,-89.6,-15.9,-0.909,-0.178
00-0026544,William Daniel,QB,2,7.4,3.71,-35.2,-16.8,-0.364,-0.178
00-0035250,Devin Singletary,RB,13,116.7,8.98,-117.9,-15.9,-1.254,-0.184
00-0036332,Josiah Deguara,TE,2,2.7,1.35,-32.1,-17.9,-0.323,-0.184
00-0030107,Theodore Riddick,RB,2,3.2,1.6,-33.3,-18.2,-0.333,-0.186
00-0030533,Matthew Barkley,QB,2,0.9,0.44,-37.6,-17.5,-0.392,-0.188
00-0033936,Casey Beathard,QB,3,11.3,3.76,-49.0,-17.2,-0.522,-0.19
00-0036297,Darrynton Evans,RB,2,2.1,1.05,-36.8,-18.6,-0.369,-0.192
00-0036252,Michael Pittman,WR,10,83.2,8.32,-96.1,-20.2,-0.995,-0.197
00-0034983,Hunter Renfrow,WR,13,116.4,8.95,-117.4,-18.3,-1.241,-0.197
00-0034440,Justin Jackson,RB,7,51.5,7.36,-73.3,-19.9,-0.751,-0.199
00-0033386,Cody Hollister,WR,2,2.2,1.1,-34.3,-19.2,-0.35,-0.201
00-0033839,Decrick Westbrook,WR,2,1.4,0.7,-36.6,-20.0,-0.36,-0.202
00-0035222,Zach Gentry,TE,2,0.0,0.0,-28.9,-17.5,-0.326,-0.202
00-0034995,Dexter Williams,RB,2,0.8,0.4,-32.3,-19.6,-0.328,-0.203
00-0031376,Jerick McKinnon,RB,13,114.2,8.78,-120.4,-18.4,-1.263,-0.204
00-0035432,Jason Moore,WR,2,0.0,0.0,-35.2,-19.1,-0.369,-0.205
00-0034955,Brett Rypien,QB,3,10.3,3.43,-55.3,-20.5,-0.54,-0.206
00-0035345,Christopher Myarick,TE,2,0.0,0.0,-28.1,-18.5,-0.308,-0.206
00-0035313,Terry Godwin,WR,2,0.0,0.0,-33.7,-18.2,-0.378,-0.21
00-0036407,Jerry Jeudy,WR,13,113.6,8.74,-118.6,-20.1,-1.247,-0.213
00-0035593,Juwann Winfree,WR,2,0.0,0.0,-33.6,-19.4,-0.366,-0.216
00-0033474,Gehrig Dieter,WR,2,0.0,0.0,-36.1,-19.9,-0.382,-0.217
00-0035898,Darius Bradwell,RB,2,0.0,0.0,-40.6,-22.3,-0.386,-0.218
00-0035529,Hakeem Butler,WR,2,0.0,0.0,-35.2,-20.4,-0.367,-0.218
00-0032609,Marken Michel,WR,2,0.0,0.0,-34.9,-19.9,-0.373,-0.218
00-0030513,Latavius Murray,RB,13,111.7,8.59,-121.9,-20.9,-1.269,-0.22
00-0034510,Robert Foster,WR,2,0.0,0.0,-34.9,-20.2,-0.373,-0.221
00-0030663,Willie Snead,WR,11,88.8,8.07,-105.4,-23.0,-1.088,-0.223
00-0036384,Benjamin DiNucci,QB,3,5.0,1.65,-56.1,-20.6,-0.587,-0.225
00-0033080,Seth DeValve,TE,2,0.0,0.0,-36.0,-22.0,-0.364,-0.228
00-0036008,Hunter Bryant,TE,2,0.0,0.0,-36.0,-22.0,-0.364,-0.228
00-0036456,Dominique Dafney,TE,2,0.0,0.0,-36.0,-22.0,-0.364,-0.228
00-0036110,Ja'Marcus Bradley,WR,2,0.0,0.0,-36.1,-22.2,-0.366,-0.23
00-0035752,Christopher Streveler,QB,2,0.3,0.15,-44.0,-24.1,-0.42,-0.239
00-0026035,Daniel Amendola,WR,11,91.1,8.28,-105.5,-23.1,-1.106,-0.241
00-0031062,James White,RB,11,86.3,7.85,-104.8,-23.4,-1.108,-0.243
00-0036096,J.J. Taylor,RB,3,8.4,2.8,-50.4,-24.5,-0.491,-0.243
00-0032940,DeAndre Washington,RB,4,17.1,4.28,-55.7,-22.2,-0.597,-0.243
00-0036251,Zaccheus Moss,RB,10,77.7,7.77,-98.6,-23.5,-1.035,-0.246
00-0027902,Desmond Bryant,WR,3,6.8,2.27,-47.3,-23.1,-0.501,-0.248
00-0025394,Adrian Peterson,RB,13,108.9,8.38,-122.7,-23.1,-1.295,-0.251
00-0036412,Kahlee Hamler,WR,11,87.4,7.95,-109.9,-25.9,-1.14,-0.263
00-0031503,Jameis Winston,QB,3,2.5,0.83,-57.0,-24.2,-0.603,-0.264
00-0027688,Daniel McCoy,QB,3,9.1,3.02,-50.1,-25.0,-0.517,-0.265
00-0034081,Steven Mitchell,WR,3,6.8,2.27,-47.3,-25.4,-0.488,-0.267
00-0035187,Austin Walter,RB,3,4.0,1.33,-47.8,-24.8,-0.514,-0.27
00-0034364,Jordan Akins,TE,10,77.4,7.74,-90.8,-25.5,-0.95,-0.274
00-0033589,David Moore,WR,13,108.3,8.33,-125.5,-26.4,-1.316,-0.282
00-0036414,Cam Akers,RB,11,84.0,7.64,-109.8,-26.7,-1.159,-0.284
00-0034845,Sony Michel,RB,6,36.6,6.1,-77.2,-27.3,-0.783,-0.284
00-0033733,Gregory Ward,WR,13,107.7,8.28,-123.8,-26.1,-1.316,-0.288
00-0028237,Christopher Hogan,WR,5,25.8,5.16,-65.1,-28.0,-0.654,-0.288
00-0034970,Irv Smith,TE,10,73.0,7.3,-95.4,-29.1,-0.976,-0.29
00-0029141,Alfred Morris,RB,6,33.3,5.55,-71.4,-25.8,-0.772,-0.29
00-0033307,Kendrick Bourne,WR,12,95.9,7.99,-118.0,-28.4,-1.234,-0.293
